state,county,latitude,longitude,fips,total_population_20,incarcerated_20,percent_incarcerated_20,total_population_10,incarcerated_10,percent_incarcerated_10,total_population_00,incarcerated_00,percent_incarcerated_00
AK,Bethel Census Area,61.093446,-160.8640774,2050,18666,222,1.18932819,17013,161,0.9463351555,16006,169,1.055854055
AK,Bristol Bay Borough,58.7578504,-156.7792687,2060,844,0,0,997,0,0,1258,0,0
AK,Denali Borough,63.8257173,-149.7317834,2068,1619,0,0,1826,0,0,1893,0,0
AK,Dillingham Census Area,59.8067792,-157.7242585,2070,4857,16,0.3294214536,4847,0,0,4922,0,0
AK,Fairbanks North Star Borough,64.9526102,-146.4744155,2090,95655,332,0.3470806544,97581,426,0.436560396,82840,285,0.3440366972
AK,Haines Borough,59.1392237,-135,2100,2080,0,0,2508,0,0,2392,0,0
AK,Juneau City and Borough,58.3004933,-134.4201306,2110,32255,255,0.7905751046,31275,308,0.9848121503,30711,158,0.5144736414
AK,Kenai Peninsula Borough,60.0858486,-151.3822641,2122,58799,954,1.622476573,55400,947,1.709386282,49691,825,1.660260409
AK,Ketchikan Gateway Borough,55.5008653,-131.1495855,2130,13948,63,0.4516776599,13477,69,0.5119833791,14070,52,0.3695806681
AK,Kodiak Island Borough,57.5369343,-153.2659352,2150,13101,35,0.267155179,13592,0,0,13913,0,0
AK,Lake and Peninsula Borough,58.0458356,-156.5982286,2164,1476,0,0,1631,0,0,1823,0,0
AK,Matanuska-Susitna Borough,62.2599347,-150.1729153,2170,107081,1557,1.454039465,88995,751,0.843867633,59322,574,0.9676005529
AK,Nome Census Area,64.8329974,-164.2566019,2180,10046,132,1.313955803,9492,123,1.295828066,9196,92,1.000434972
AK,North Slope Borough,69.0578758,-152.8628274,2185,11031,7,0.06345752878,9430,0,0,7385,0,0
AK,Northwest Arctic Borough,67.2872981,-160.0342625,2188,7793,0,0,7523,8,0.1063405556,7208,3,0.04162042175
AK,Sitka City and Borough,57.0532193,-135.3345513,2220,8458,7,0.08276188224,8881,3,0.03377997973,8835,0,0
AK,Southeast Fairbanks Census Area,63.9603869,-143.6296998,2240,6808,0,0,7029,0,0,6174,0,0
AK,Yakutat City and Borough,59.8465047,-139.8840063,2282,662,0,0,662,0,0,808,0,0
AK,Yukon-Koyukuk Census Area,65.8443667,-153.4302993,2290,5343,0,0,5588,0,0,6551,0,0
WY,Albany County,42.6525793,-73.7562317,56001,37066,52,0.140290293,36299,0,0,32014,32,0.09995626913
WY,Big Horn County,45.3496574,-107.2715769,56003,11521,100,0.8679802101,11668,45,0.3856702091,11461,0,0
WY,Campbell County,37.221014,-79.1096901,56005,47026,223,0.4742057585,46133,107,0.231938092,33698,112,0.3323639385
WY,Carbon County,39.6479807,-110.6168921,56007,14537,538,3.700901149,15885,699,4.400377715,15639,870,5.563015538
WY,Converse County,43.0489425,-105.4068079,56009,13751,32,0.2327103483,13833,30,0.2168726957,12052,32,0.2655160969
WY,Crook County,44.0978126,-120.0963654,56011,7181,0,0,7083,4,0.0564732458,5887,4,0.06794632241
WY,Fremont County,38.5306514,-105.5005483,56013,39234,339,0.8640464903,40123,388,0.9670263938,35804,245,0.6842810859
WY,Goshen County,42.0334428,-104.3791912,56015,12498,601,4.808769403,13249,571,4.309759227,12538,67,0.5343754985
WY,Hot Springs County,43.658734,-108.326784,56017,4621,11,0.2380437135,4812,8,0.1662510391,4882,15,0.3072511266
WY,Johnson County,32.4133566,-97.3516558,56019,8447,19,0.2249319285,8569,30,0.3500991948,7075,16,0.2261484099
WY,Laramie County,41.4269559,-104.8454619,56021,100512,258,0.2566857689,91738,269,0.293226362,81607,1809,2.216721605
WY,Lincoln County,35.4637028,-81.2078164,56023,19581,0,0,18106,17,0.09389152767,14573,23,0.1578261168
WY,Natrona County,42.8313837,-106.912251,56025,79955,275,0.3439434682,75450,519,0.6878727634,66533,331,0.4974974825
WY,Niobrara County,43.0212373,-104.4723301,56027,2467,277,11.2282124,2484,214,8.615136876,2407,100,4.154549231
WY,Park County,39.0897928,-105.5943388,56029,29624,0,0,28205,55,0.1950008864,25786,42,0.1628790817
WY,Platte County,39.3475649,-94.7691586,56031,8605,44,0.5113306217,8667,60,0.6922810661,8807,9,0.1021914386
WY,Sheridan County,44.787904,-106.925973,56033,30921,0,0,29116,96,0.3297156203,26560,36,0.1355421687
WY,Sublette County,42.8138723,-109.7591675,56035,8728,0,0,10247,18,0.1756611691,5920,7,0.1182432432
WY,Sweetwater County,41.8519395,-109.1880047,56037,42272,74,0.1750567752,43806,132,0.3013285851,37613,75,0.1993991439
WY,Teton County,43.853632,-110.6314491,56039,23331,0,0,21294,0,0,18251,31,0.1698537066
WY,Uinta County,41.2107397,-110.6168921,56041,20450,67,0.3276283619,21118,43,0.2036177668,19742,94,0.4761422348
WY,Washakie County,43.8347829,-107.7037626,56043,7685,0,0,8533,10,0.1171920778,8289,32,0.3860538062
WY,Weston County,43.9270224,-104.4723301,56045,6838,442,6.463878327,7208,261,3.620976693,6644,194,2.919927754
IA,Adair County,37.076403,-85.3136218,19001,7496,0,0,7682,1,0.01301744337,8243,3,0.03639451656
IA,Adams County,39.8398269,-104.1930918,19003,3704,0,0,4029,4,0.09928021842,4482,19,0.4239178938
IA,Allamakee County,43.2430754,-91.443469,19005,14061,4,0.02844747884,14330,66,0.4605722261,14675,67,0.4565587734
IA,Appanoose County,40.6806102,-92.8577105,19007,12317,5,0.04059430056,12887,15,0.1163963684,13721,9,0.06559288682
IA,Audubon County,41.7326826,-94.976654,19009,5674,5,0.08812125485,6119,3,0.04902761889,6830,8,0.1171303075
IA,Benton County,46.3166362,-119.5021582,19011,25575,12,0.04692082111,26076,10,0.0383494401,25308,25,0.09878299352
IA,Black Hawk County,42.447804,-92.3813621,19013,131144,302,0.2302812176,131090,151,0.1151880388,128012,254,0.1984188982
IA,Boone County,40.0106163,-86.4996546,19015,26715,32,0.1197828935,26306,8,0.03041131301,26224,0,0
IA,Bremer County,42.761082,-92.3813621,19017,24988,65,0.2601248599,24276,26,0.1071016642,23325,5,0.02143622722
IA,Buchanan County,39.6349791,-94.8105955,19019,20565,23,0.1118405057,20958,4,0.01908579063,21093,11,0.05215000237
IA,Buena Vista County,42.6705452,-95.1432068,19021,20823,21,0.1008500216,20260,20,0.09871668312,20411,11,0.05389250894
IA,Butler County,39.440463,-84.5222189,19023,14334,1,0.006976419701,14867,6,0.04035783951,15305,9,0.05880431232
IA,Calhoun County,42.2073905,-85.023346,19025,9927,478,4.815150599,9670,0,0,11115,408,3.67071525
IA,Carroll County,39.5423418,-77.0564464,19027,20760,1,0.004816955684,20816,11,0.05284396618,21421,14,0.06535642594
IA,Cass County,47.2144536,-94.2309171,19029,13127,0,0,13956,14,0.1003152766,14684,19,0.1293925361
IA,Cedar County,41.8346154,-91.135302,19031,18505,6,0.03242366928,18499,23,0.1243310449,18187,9,0.04948589652
IA,Cerro Gordo County,43.1543186,-93.2029675,19033,43127,86,0.1994110418,44151,92,0.2083758012,46447,94,0.2023812087
IA,Cherokee County,34.2514526,-84.4802606,19035,11658,11,0.09435580717,12072,6,0.04970178926,13035,10,0.07671653241
IA,Chickasaw County,43.0724667,-92.3813621,19037,12012,1,0.008325008325,12439,0,0,13095,5,0.03818251241
IA,Clarke County,33.9519347,-83.357567,19039,9748,8,0.08206811654,9286,16,0.1723023907,9133,8,0.08759443775
IA,Clay County,29.9943564,-81.7787021,19041,16384,13,0.07934570313,16667,12,0.07199856003,17372,12,0.06907667511
IA,Clayton County,33.5571944,-84.375233,19043,17043,8,0.04694009271,18129,9,0.04964421645,18678,2,0.01070778456
IA,Clinton County,42.9663458,-84.5222189,19045,46460,23,0.0495049505,49116,32,0.06515188533,50149,48,0.09571476999
IA,Crawford County,41.6661391,-80.2767327,19047,16525,14,0.08472012103,17096,9,0.05264389331,16942,14,0.08263487192
IA,Dallas County,32.8024682,-96.8350999,19049,99678,27,0.02708722085,66135,33,0.04989793604,40750,22,0.05398773006
IA,Davis County,40.9628845,-112.0953297,19051,9110,0,0,8753,0,0,8541,11,0.1287905397
IA,Decatur County,39.3176186,-85.520024,19053,7645,2,0.02616088947,8457,1,0.01182452406,8689,4,0.04603521694
IA,Delaware County,39.907793,-75.3878525,19055,17488,0,0,17764,0,0,18404,9,0.04890241252
IA,Des Moines County,40.9123374,-91.1736994,19057,38910,75,0.1927525058,40325,132,0.3273403596,42351,109,0.2573729074
IA,Dickinson County,43.4049388,-95.1849219,19059,17703,5,0.02824380049,16667,10,0.05999880002,16424,3,0.01826595226
IA,Dubuque County,42.4694679,-90.8294002,19061,99266,194,0.1954344892,93653,248,0.2648073206,89143,91,0.1020831697
IA,Emmet County,45.6418969,-84.9769067,19063,9388,5,0.05325948019,10302,7,0.06794797127,11027,22,0.1995102929
IA,Fayette County,33.4502206,-84.4802606,19065,19509,85,0.4356963453,20880,71,0.3400383142,22008,64,0.2908033442
IA,Floyd County,38.2869276,-85.8895551,19067,15627,0,0,16303,0,0,16900,8,0.04733727811
IA,Franklin County,40.0154745,-82.9931607,19069,10019,0,0,10680,0,0,10704,0,0
IA,Fremont County,38.5306514,-105.5005483,19071,6605,15,0.2271006813,7441,7,0.09407337723,8010,13,0.1622971286
IA,Greene County,39.697399,-83.8897057,19073,8771,11,0.1254132938,9336,3,0.03213367609,10366,6,0.05788153579
IA,Grundy County,41.3500531,-88.4016041,19075,12329,0,0,12453,0,0,12369,0,0
IA,Guthrie County,41.7530909,-94.479976,19077,10623,11,0.1035489033,10954,7,0.06390359686,11353,6,0.0528494671
IA,Hamilton County,39.2355447,-84.564147,19079,15039,15,0.09974067425,15673,13,0.08294519237,16438,0,0
IA,Hancock County,39.8249915,-85.8486236,19081,10795,0,0,11341,3,0.02645269377,12100,6,0.04958677686
IA,Hardin County,30.364764,-94.315422,19083,16878,49,0.2903187581,17534,62,0.3535987225,18812,11,0.05847331491
IA,Harrison County,32.5539228,-94.315422,19085,14582,1,0.006857769853,14928,7,0.04689174705,15666,2,0.0127665007
IA,Henry County,33.4347963,-84.1435136,19087,20482,1044,5.097158481,20145,912,4.52717796,20336,1007,4.951809599
IA,Howard County,39.2873463,-76.964306,19089,9469,1,0.01056077727,9566,9,0.09408321137,9932,4,0.04027386226
IA,Humboldt County,40.7450055,-123.8695086,19091,9597,3,0.03125976868,9815,1,0.01018848701,10381,11,0.1059628167
IA,Ida County,42.3418685,-95.4777811,19093,7005,3,0.04282655246,7089,0,0,7837,4,0.05103993875
IA,Iowa County,42.9416737,-90.0746767,19095,16662,16,0.09602688753,16355,31,0.1895444818,15671,8,0.05104970965
IA,Jackson County,38.9914998,-94.315422,19097,19485,10,0.05132152938,19848,5,0.02519145506,20296,5,0.02463539614
IA,Jasper County,32.491436,-81.0754657,19099,37813,1398,3.697141195,36842,1197,3.249009283,37213,1018,2.735603149
IA,Jefferson County,39.5800298,-105.2662931,19101,15663,0,0,16843,9,0.05343466128,16181,10,0.06180087757
IA,Johnson County,32.4133566,-97.3516558,19103,152854,875,0.5724416764,130882,1053,0.8045414954,111006,861,0.7756337495
IA,Jones County,35.0306293,-77.3324425,19105,20646,993,4.809648358,20638,1050,5.087702297,20221,1317,6.513031007
IA,Keokuk County,41.3397063,-92.2236667,19107,10033,5,0.04983554271,10511,2,0.01902768528,11400,6,0.05263157895
IA,Kossuth County,43.2513384,-94.2333355,19109,14828,11,0.07418397626,15543,12,0.07720517275,17163,7,0.04078541048
IA,Lee County,26.6630286,-81.9534815,19111,33555,677,2.017583073,35862,1081,3.01433272,38052,942,2.47555976
IA,Linn County,42.0659844,-91.6760691,19113,230299,401,0.1741214682,211226,482,0.2281916052,191701,399,0.2081366294
IA,Louisa County,37.9925909,-77.973865,19115,10837,12,0.1107317523,11387,3,0.02634583297,12183,10,0.0820815891
IA,Lucas County,41.6894388,-83.3789389,19117,8634,0,0,8898,0,0,9422,9,0.09552112078
IA,Lyon County,38.9524739,-119.1390642,19119,11934,18,0.1508295626,11581,17,0.1467921596,11763,0,0
IA,Madison County,38.9041402,-89.9253233,19121,16548,23,0.138989606,15679,8,0.05102366222,14019,10,0.07133176403
IA,Mahaska County,41.329588,-92.6983868,19123,22190,4,0.0180261379,22381,16,0.0714892096,22335,40,0.1790911126
IA,Marion County,29.2787765,-82.12784,19125,33414,21,0.06284790806,33309,24,0.0720525984,32052,11,0.03431923125
IA,Marshall County,41.303028,-86.3376761,19127,40105,140,0.3490836554,40648,191,0.4698878174,39311,91,0.2314873699
IA,Mills County,41.0624496,-95.6457951,19129,14484,0,0,15059,308,2.045288532,14547,13,0.08936550492
IA,Mitchell County,36.0277763,-82.1496049,19131,10565,0,0,10776,21,0.1948775056,10874,0,0
IA,Monona County,42.001594,-95.9832577,19133,8751,10,0.1142726546,9243,3,0.03245699448,10020,9,0.08982035928
IA,Monroe County,43.2841246,-77.7452081,19135,7577,16,0.2111653689,7970,4,0.05018820577,8016,7,0.0873253493
IA,Montgomery County,39.1547426,-77.2405153,19137,10330,14,0.1355275895,10740,0,0,11771,10,0.08495454932
IA,Muscatine County,41.5156913,-91.135302,19139,43235,196,0.4533364173,42745,112,0.2620189496,41722,98,0.2348880686
IA,O'Brien County,43.1131245,-95.6457951,19141,14182,45,0.3173036243,14398,29,0.2014168635,15102,10,0.06621639518
IA,Osceola County,28.1019838,-81.0754657,19143,6192,0,0,6462,4,0.06190034045,7003,9,0.1285163501
IA,Page County,38.6301331,-78.52065,19145,15211,997,6.554467162,15932,1036,6.502636204,16976,804,4.736098021
IA,Palo Alto County,43.1580878,-94.645035,19147,8996,10,0.1111605158,9421,4,0.04245833776,10147,6,0.05913077757
IA,Plymouth County,42.776665,-96.1526985,19149,25698,9,0.03502218071,24986,0,0,24849,19,0.07646182945
IA,Pocahontas County,38.3101706,-80.0087746,19151,7078,7,0.09889799378,7310,5,0.0683994528,8662,7,0.08081274532
IA,Polk County,27.8617347,-81.6911559,19153,492401,1813,0.3681958404,430640,1879,0.4363273268,374601,1097,0.2928449203
IA,Pottawattamie County,41.3911501,-95.4777811,19155,93667,295,0.3149454984,93158,362,0.3885871315,87704,266,0.3032928943
IA,Poweshiek County,41.6530119,-92.539603,19157,18662,13,0.06966027221,18914,9,0.04758380036,18815,7,0.03720435822
IA,Ringgold County,40.7973811,-94.315422,19159,4663,2,0.04289084281,5131,1,0.01948937829,5469,0,0
IA,Sac County,38.47467,-121.3541631,19161,9814,1,0.01018952517,10350,7,0.06763285024,11529,9,0.07806401249
IA,Scott County,44.6834072,-93.5407909,19163,174669,340,0.1946538882,165224,410,0.2481479688,158668,343,0.216174654
IA,Shelby County,35.1268552,-89.9253233,19165,11746,5,0.04256768262,12167,7,0.05753267034,13173,7,0.05313899643
IA,Sioux County,43.0869936,-96.1526985,19167,35872,19,0.05296610169,33704,60,0.178020413,31589,41,0.1297920162
IA,Story County,42.1040438,-93.5003454,19169,98537,41,0.0416087358,89542,131,0.1463000603,79981,95,0.1187782098
IA,Tama County,42.1292592,-92.539603,19171,17135,40,0.2334403268,17767,14,0.07879777115,18103,32,0.1767662818
IA,Taylor County,32.2455088,-99.8124935,19173,5896,9,0.1526458616,6317,4,0.06332119677,6958,6,0.08623167577
IA,Union County,34.9338651,-80.543845,19175,12138,12,0.09886307464,12534,9,0.07180469124,12309,9,0.07311723129
IA,Van Buren County,42.2459665,-86.0121573,19177,7203,9,0.1249479384,7570,1,0.01321003963,7809,3,0.03841721091
IA,Wapello County,41.0148894,-92.3813621,19179,35437,128,0.3612043909,35625,106,0.2975438596,36051,88,0.244098638
IA,Warren County,39.4241422,-84.1857115,19181,52403,0,0,46225,17,0.03677663602,40671,28,0.06884512306
IA,Washington County,44.8896877,-92.8577105,19183,22565,17,0.0753379127,21704,26,0.1197935864,20670,17,0.08224479923
IA,Wayne County,42.2790746,-83.336188,19185,6497,11,0.1693089118,6403,10,0.1561767921,6730,6,0.08915304606
IA,Webster County,37.3483339,-92.8577105,19187,36999,1356,3.664963918,38013,1249,3.285718044,40235,1256,3.121660246
IA,Winnebago County,44.0126679,-88.7108964,19189,10679,15,0.1404625901,10866,6,0.05521811154,11723,4,0.0341209588
IA,Winneshiek County,43.2362611,-91.9099238,19191,20070,0,0,21056,13,0.06174012158,21310,7,0.03284842797
IA,Woodbury County,42.3166158,-95.9832577,19193,105941,357,0.3369800172,102172,203,0.1986845711,103877,230,0.2214157128
IA,Worth County,31.5282489,-83.8897057,19195,7443,1,0.0134354427,7598,5,0.06580679126,7909,6,0.07586294095
IA,Wright County,45.1538202,-94.0190943,19197,12943,7,0.05408328826,13229,9,0.06803235316,14334,1,0.006976419701
WI,Adams County,39.8398269,-104.1930918,55001,20654,1062,5.141861141,20875,1328,6.361676647,18643,67,0.3593842193
WI,Ashland County,40.9435588,-82.3017728,55003,16027,43,0.2682972484,16157,34,0.2104351055,16866,62,0.3676034626
WI,Barron County,45.3607574,-91.776948,55005,46711,90,0.1926741025,45870,125,0.2725092653,44963,61,0.1356671041
WI,Bayfield County,46.6650481,-91.1222007,55007,16220,55,0.3390875462,15014,48,0.3197016118,15013,24,0.1598614534
WI,Brown County,44.4561674,-87.9334803,55009,268740,1841,0.685048746,248007,1808,0.7290116811,226778,2304,1.015971567
WI,Buffalo County,40.8410218,-99.1013498,55011,13317,19,0.1426747766,13587,27,0.1987193641,13804,15,0.1086641553
WI,Burnett County,45.8051186,-92.2888131,55013,16526,31,0.1875832022,15457,29,0.1876172608,15674,54,0.3445195866
WI,Calumet County,44.1586082,-88.2461183,55015,52442,16,0.03050989665,48971,39,0.07963897,40631,49,0.1205975733
WI,Chippewa County,45.0673752,-91.2924666,55017,66297,2012,3.034828122,62415,2126,3.406232476,55195,71,0.1286348401
WI,Clark County,36.0795613,-115.094045,55019,34659,29,0.08367235062,34690,74,0.2133179591,33557,51,0.1519802128
WI,Columbia County,33.5098514,-82.2583297,55021,58490,891,1.523337323,56833,1029,1.810567804,52468,881,1.679118701
WI,Crawford County,41.6661391,-80.2767327,55023,16113,514,3.189970831,16644,535,3.214371545,17243,325,1.884822827
WI,Dane County,43.0186073,-89.5497632,55025,561504,1541,0.2744415,488073,1858,0.3806807588,426526,1801,0.4222485851
WI,Dodge County,43.3994215,-88.7108964,55027,89396,4669,5.222828762,88759,4886,5.50479388,85897,4183,4.869785906
WI,Door County,44.8341302,-87.3770488,55029,30066,37,0.1230625956,27785,76,0.2735288825,27961,39,0.13947999
WI,Douglas County,39.2587106,-104.9388853,55031,44295,199,0.4492606389,44159,244,0.5525487443,43287,162,0.3742463095
WI,Dunn County,44.909416,-91.9099238,55033,45440,71,0.15625,43857,130,0.2964179036,39858,104,0.2609262883
WI,Eau Claire County,44.7683909,-91.2891036,55035,105710,147,0.1390596916,98736,280,0.2835845082,93142,296,0.3177943355
WI,Florence County,33.9828684,-79.6502105,55037,4558,5,0.1096972356,4423,0,0,5088,0,0
WI,Fond du Lac County,43.7008379,-88.2461183,55039,104154,1109,1.064769476,101633,985,0.9691733984,97296,1128,1.159348791
WI,Forest County,45.6704497,-88.8375807,55041,9179,43,0.4684606166,9304,76,0.8168529665,10024,44,0.4389465283
WI,Grant County,47.1981147,-119.3732456,55043,51938,512,0.9857907505,51208,476,0.929542259,49597,218,0.4395427143
WI,Green County,42.6287336,-89.6251646,55045,37093,17,0.04583074974,36842,47,0.1275717931,33647,49,0.1456296252
WI,Green Lake County,43.863117,-89.0179332,55047,19018,71,0.373330529,19051,35,0.1837173902,19105,29,0.1517927244
WI,Iowa County,42.9416737,-90.0746767,55049,23709,14,0.05904930617,23687,22,0.09287794993,22780,29,0.1273046532
WI,Iron County,37.7854715,-113.1918021,55051,6137,5,0.08147303243,5916,10,0.1690331305,6861,8,0.1166010786
WI,Jackson County,38.9914998,-94.315422,55053,21145,1121,5.301489714,20449,1134,5.545503448,19100,953,4.989528796
WI,Jefferson County,39.5800298,-105.2662931,55055,84900,106,0.124852768,83686,149,0.1780465072,74021,161,0.2175058429
WI,Juneau County,43.8672979,-90.0746767,55057,26718,1399,5.236170372,26664,1096,4.110411041,24316,27,0.1110379997
WI,Kenosha County,42.5663156,-87.658113,55059,169151,592,0.3499831511,166426,884,0.5311670052,149577,672,0.4492669328
WI,Kewaunee County,44.5202599,-87.3810727,55061,20563,17,0.08267276176,20574,22,0.1069310781,20187,19,0.0941199782
WI,La Crosse County,43.8617023,-91.135302,55063,120784,59,0.04884752947,114638,202,0.1762068424,107120,300,0.2800597461
WI,Lafayette County,42.6293203,-90.0746767,55065,16611,16,0.09632171453,16836,24,0.142551675,16137,18,0.1115448968
WI,Langlade County,45.220083,-89.0102133,55067,19491,71,0.364270689,19977,105,0.5256044451,20740,42,0.2025072324
WI,Lincoln County,35.4637028,-81.2078164,55069,28415,69,0.2428294915,28743,73,0.2539748808,29641,59,0.1990486151
WI,Manitowoc County,44.1438879,-87.460397,55071,81359,183,0.2249290183,81442,8,0.00982294148,82887,191,0.2304342056
WI,Marathon County,44.850452,-89.8505012,55073,138013,262,0.1898371893,134063,254,0.1894631628,125834,231,0.1835751864
WI,Marinette County,45.3581961,-88.0649606,55075,41872,113,0.2698700802,41749,131,0.3137799708,43384,69,0.1590448091
